synthetic_id,home_zcta,home_county,source_atl_workers,adoption_percentile,synthetic_generation_version,schedule_model_version,destination_model_version,schedule_type,shift_family,work_days,shift_hours,shift_start_time,shift_end_time,crosses_midnight,airport_destination,nearest_marta_station,distance_to_marta_miles,marta_access_tier,marta_inbound_days_supported,marta_outbound_days_supported,marta_round_trip_days_supported,marta_schedule_support_percent,marta_schedule_status,final_mile_validation_required,marta_candidate
SYN-04991,30132,"Paulding County, GA",199,4.723,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:45,00:45,true,Delta G.O.,HAMILTON E HOLMES STATION,26.79,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-04992,30132,"Paulding County, GA",199,8.831,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,wed|sun|sat,4,04:00,08:00,false,Delta G.O.,HAMILTON E HOLMES STATION,26.79,outside_rail_catchment,0,3,0,0.0,none,true,false
SYN-04993,30132,"Paulding County, GA",199,1.058,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,15:15,23:15,false,Other Airport Area,HAMILTON E HOLMES STATION,26.79,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-04994,30132,"Paulding County, GA",199,6.142,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,16:15,00:15,true,Delta TechOps,HAMILTON E HOLMES STATION,26.79,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-04995,30132,"Paulding County, GA",199,4.075,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,tue|wed|thu|fri,10,05:45,15:45,false,International Terminal,HAMILTON E HOLMES STATION,26.79,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-04996,30350,"Fulton County, GA",199,3.739,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,14:15,22:15,false,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,5,5,5,100.0,full,false,true
SYN-04997,30350,"Fulton County, GA",199,0.282,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,sun|wed,4,14:30,18:30,false,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,2,2,2,100.0,full,false,true
SYN-04998,30350,"Fulton County, GA",199,2.736,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,18:45,02:45,true,Other Airport Area,NORTH SPRINGS STATION,2.91,short_drive,5,0,0,0.0,none,true,false
SYN-04999,30350,"Fulton County, GA",199,8.796,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:45,00:45,true,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,5,5,5,100.0,full,false,true
SYN-05000,30350,"Fulton County, GA",199,4.694,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,sun|wed|thu|sat,6,08:00,14:00,false,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,4,4,4,100.0,full,false,true
SYN-05001,30350,"Fulton County, GA",199,9.574,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,19:00,03:00,true,South Cargo Area,NORTH SPRINGS STATION,2.91,short_drive,5,3,3,60.0,partial,true,false
SYN-05002,30350,"Fulton County, GA",199,7.438,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,thu|wed|tue,4,10:45,14:45,false,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,3,3,3,100.0,full,false,true
SYN-05003,30350,"Fulton County, GA",199,3.357,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,05:00,13:00,false,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,3,5,3,60.0,partial,false,false
SYN-05004,30350,"Fulton County, GA",199,2.690,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,tue|wed|thu|fri,10,17:30,03:30,true,Rental Car Center,NORTH SPRINGS STATION,2.91,short_drive,4,3,3,75.0,partial,false,false
SYN-05005,30350,"Fulton County, GA",199,1.811,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,wed|sat|thu,4,06:45,10:45,false,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,3,3,3,100.0,full,false,true
SYN-05006,30350,"Fulton County, GA",199,2.751,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,13:15,21:15,false,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,5,5,5,100.0,full,false,true
SYN-05007,30350,"Fulton County, GA",199,5.085,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,tue|wed|thu|fri,10,07:30,17:30,false,Other Airport Area,NORTH SPRINGS STATION,2.91,short_drive,4,4,4,100.0,full,true,true
SYN-05008,30350,"Fulton County, GA",199,4.404,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:30,17:30,false,Delta G.O.,NORTH SPRINGS STATION,2.91,short_drive,5,5,5,100.0,full,true,true
SYN-05009,30350,"Fulton County, GA",199,0.302,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,mon|fri|thu|wed,4,10:00,14:00,false,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,4,4,4,100.0,full,false,true
SYN-05010,30350,"Fulton County, GA",199,4.217,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:45,16:45,false,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,5,5,5,100.0,full,false,true
SYN-05011,30350,"Fulton County, GA",199,4.101,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,15:45,23:45,false,North Cargo Area,NORTH SPRINGS STATION,2.91,short_drive,5,5,5,100.0,full,true,true
SYN-05012,30350,"Fulton County, GA",199,2.812,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,19:00,03:00,true,Delta G.O.,NORTH SPRINGS STATION,2.91,short_drive,5,0,0,0.0,none,true,false
SYN-05013,30350,"Fulton County, GA",199,3.751,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,13:00,21:00,false,Domestic Terminal,NORTH SPRINGS STATION,2.91,short_drive,5,5,5,100.0,full,false,true
SYN-05014,30350,"Fulton County, GA",199,6.832,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,03:45,11:45,false,Delta G.O.,NORTH SPRINGS STATION,2.91,short_drive,0,5,0,0.0,none,true,false
SYN-05015,30350,"Fulton County, GA",199,9.034,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,14:30,22:30,false,Rental Car Center,NORTH SPRINGS STATION,2.91,short_drive,5,5,5,100.0,full,false,true
SYN-05016,30306,"Fulton County, GA",197,3.634,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,sun|mon,6,04:30,10:30,false,Delta TechOps,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,0,2,0,0.0,none,true,false
SYN-05017,30306,"Fulton County, GA",197,0.888,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:30,14:30,false,Domestic Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,false,true
SYN-05018,30306,"Fulton County, GA",197,6.513,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:30,16:30,false,North Cargo Area,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,true,true
SYN-05019,30306,"Fulton County, GA",197,3.772,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,07:45,15:45,false,Delta TechOps,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,true,true
SYN-05020,30306,"Fulton County, GA",197,9.387,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:15,23:15,false,International Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,true,true
SYN-05021,30306,"Fulton County, GA",197,7.681,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,10:15,18:15,false,South Cargo Area,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,true,true
SYN-05022,30306,"Fulton County, GA",197,8.229,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,05:00,13:00,false,South Cargo Area,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,0,5,0,0.0,none,true,false
SYN-05023,30306,"Fulton County, GA",197,2.273,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,19:00,03:00,true,International Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,0,0,0.0,none,true,false
SYN-05024,30306,"Fulton County, GA",197,7.822,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:00,20:00,false,Domestic Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,false,true
SYN-05025,30306,"Fulton County, GA",197,0.294,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,sat|sun|mon|tue|wed,8,22:30,06:30,true,Other Airport Area,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,true,true
SYN-05026,30306,"Fulton County, GA",197,9.784,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,mon|fri,4,17:00,21:00,false,North Cargo Area,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,2,2,2,100.0,full,true,true
SYN-05027,30306,"Fulton County, GA",197,9.048,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,10:15,18:15,false,Domestic Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,false,true
SYN-05028,30306,"Fulton County, GA",197,5.288,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,sat|sun|mon|tue,10,21:30,07:30,true,Domestic Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,4,4,4,100.0,full,false,true
SYN-05029,30306,"Fulton County, GA",197,3.016,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,tue|wed|thu|fri,10,05:15,15:15,false,Delta G.O.,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,4,4,4,100.0,full,true,true
SYN-05030,30306,"Fulton County, GA",197,4.841,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,06:45,14:45,false,Domestic Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,false,true
SYN-05031,30306,"Fulton County, GA",197,2.426,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,mon|tue|wed|thu,10,06:00,16:00,false,South Cargo Area,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,4,4,4,100.0,full,true,true
SYN-05032,30306,"Fulton County, GA",197,6.761,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:45,12:45,false,Domestic Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,0,5,0,0.0,none,false,false
SYN-05033,30306,"Fulton County, GA",197,5.151,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,wed|thu|fri|sat,10,18:45,04:45,true,Domestic Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,4,4,4,100.0,full,false,true
SYN-05034,30306,"Fulton County, GA",197,6.487,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,22:15,06:15,true,Domestic Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,false,true
SYN-05035,30306,"Fulton County, GA",197,8.106,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,14:00,22:00,false,International Terminal,EDGEWOOD-CANDLER PARK STATION,1.94,near_station,5,5,5,100.0,full,true,true
SYN-05036,30114,"Cherokee County, GA",196,4.128,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:45,12:45,false,Other Airport Area,NORTH SPRINGS STATION,23.04,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-05037,30114,"Cherokee County, GA",196,4.806,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:15,02:15,true,International Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,5,0,0,0.0,none,true,false
SYN-05038,30114,"Cherokee County, GA",196,5.238,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,07:00,17:00,false,Domestic Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,4,4,4,100.0,full,false,false
SYN-05039,30114,"Cherokee County, GA",196,1.869,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:45,20:45,false,Domestic Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-05040,30114,"Cherokee County, GA",196,2.908,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,tue|wed|thu|fri,10,10:00,20:00,false,South Cargo Area,NORTH SPRINGS STATION,23.04,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-05041,30114,"Cherokee County, GA",196,1.489,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,13:45,23:45,false,Delta TechOps,NORTH SPRINGS STATION,23.04,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-05042,30114,"Cherokee County, GA",196,6.315,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,wed|thu|fri|sat,10,12:00,22:00,false,Domestic Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,4,4,4,100.0,full,false,false
SYN-05043,30114,"Cherokee County, GA",196,0.962,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:45,13:45,false,International Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05044,30114,"Cherokee County, GA",196,9.258,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:00,19:00,false,Domestic Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-05045,30114,"Cherokee County, GA",196,1.757,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:45,03:45,true,South Cargo Area,NORTH SPRINGS STATION,23.04,outside_rail_catchment,5,4,4,80.0,partial,true,false
SYN-05046,30114,"Cherokee County, GA",196,8.246,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,wed|sat|fri|thu,5,14:15,19:15,false,Domestic Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,4,4,4,100.0,full,false,false
SYN-05047,30114,"Cherokee County, GA",196,7.634,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,04:00,12:00,false,North Cargo Area,NORTH SPRINGS STATION,23.04,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-05048,30114,"Cherokee County, GA",196,3.182,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,fri|mon|wed,4,17:30,21:30,false,Domestic Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,3,3,3,100.0,full,false,false
SYN-05049,30114,"Cherokee County, GA",196,9.052,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,11:15,19:15,false,Domestic Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-05050,30114,"Cherokee County, GA",196,6.004,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:45,02:45,true,North Cargo Area,NORTH SPRINGS STATION,23.04,outside_rail_catchment,5,0,0,0.0,none,true,false
SYN-05051,30114,"Cherokee County, GA",196,7.715,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:45,17:45,false,Domestic Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-05052,30114,"Cherokee County, GA",196,8.499,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,14:00,22:00,false,Domestic Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-05053,30114,"Cherokee County, GA",196,4.012,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,wed|thu|fri|sat,10,08:15,18:15,false,Delta TechOps,NORTH SPRINGS STATION,23.04,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-05054,30114,"Cherokee County, GA",196,7.640,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,sat|tue|wed,5,08:30,13:30,false,Domestic Terminal,NORTH SPRINGS STATION,23.04,outside_rail_catchment,3,3,3,100.0,full,false,false
SYN-05055,30114,"Cherokee County, GA",196,7.718,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,10:00,18:00,false,North Cargo Area,NORTH SPRINGS STATION,23.04,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05056,30294,"Henry County, GA",196,5.663,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:45,16:45,false,International Terminal,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,true,true
SYN-05057,30294,"Henry County, GA",196,4.893,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,08:00,16:00,false,International Terminal,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,true,true
SYN-05058,30294,"Henry County, GA",196,5.375,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,mon|sun,5,07:15,12:15,false,Domestic Terminal,EAST LAKE STATION,9.30,park_and_ride,2,2,2,100.0,full,false,true
SYN-05059,30294,"Henry County, GA",196,5.757,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:30,03:30,true,International Terminal,EAST LAKE STATION,9.30,park_and_ride,5,4,4,80.0,partial,true,false
SYN-05060,30294,"Henry County, GA",196,7.165,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:45,13:45,false,Domestic Terminal,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,false,true
SYN-05061,30294,"Henry County, GA",196,8.134,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,13:45,21:45,false,Rental Car Center,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,false,true
SYN-05062,30294,"Henry County, GA",196,5.028,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,14:30,22:30,false,Domestic Terminal,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,false,true
SYN-05063,30294,"Henry County, GA",196,4.059,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:45,12:45,false,Domestic Terminal,EAST LAKE STATION,9.30,park_and_ride,0,5,0,0.0,none,false,false
SYN-05064,30294,"Henry County, GA",196,0.762,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,09:45,17:45,false,South Cargo Area,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,true,true
SYN-05065,30294,"Henry County, GA",196,7.163,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,20:30,04:30,true,Other Airport Area,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,true,true
SYN-05066,30294,"Henry County, GA",196,9.273,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:30,12:30,false,South Cargo Area,EAST LAKE STATION,9.30,park_and_ride,0,5,0,0.0,none,true,false
SYN-05067,30294,"Henry County, GA",196,2.771,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:30,12:30,false,Domestic Terminal,EAST LAKE STATION,9.30,park_and_ride,0,5,0,0.0,none,false,false
SYN-05068,30294,"Henry County, GA",196,9.647,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,09:00,17:00,false,South Cargo Area,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,true,true
SYN-05069,30294,"Henry County, GA",196,4.186,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,fri|sat|sun|wed,4,04:30,08:30,false,International Terminal,EAST LAKE STATION,9.30,park_and_ride,0,4,0,0.0,none,true,false
SYN-05070,30294,"Henry County, GA",196,1.135,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,mon|tue|wed|thu,10,06:30,16:30,false,Domestic Terminal,EAST LAKE STATION,9.30,park_and_ride,4,4,4,100.0,full,false,true
SYN-05071,30294,"Henry County, GA",196,9.181,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:00,15:00,false,Delta TechOps,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,true,true
SYN-05072,30294,"Henry County, GA",196,2.809,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,10:00,18:00,false,Domestic Terminal,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,false,true
SYN-05073,30294,"Henry County, GA",196,0.308,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,mon|sun|wed,5,07:45,12:45,false,Domestic Terminal,EAST LAKE STATION,9.30,park_and_ride,3,3,3,100.0,full,false,true
SYN-05074,30294,"Henry County, GA",196,3.981,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,07:00,15:00,false,Domestic Terminal,EAST LAKE STATION,9.30,park_and_ride,5,5,5,100.0,full,false,true
SYN-05075,30294,"Henry County, GA",196,1.678,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:45,02:45,true,North Cargo Area,EAST LAKE STATION,9.30,park_and_ride,5,0,0,0.0,none,true,false
SYN-05076,30075,"Fulton County, GA",194,4.213,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,19:00,03:00,true,Domestic Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,5,0,0,0.0,none,false,false
SYN-05077,30075,"Fulton County, GA",194,1.149,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,06:45,14:45,false,Other Airport Area,NORTH SPRINGS STATION,7.72,park_and_ride,5,5,5,100.0,full,true,true
SYN-05078,30075,"Fulton County, GA",194,3.978,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,09:45,17:45,false,International Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,5,5,5,100.0,full,true,true
SYN-05079,30075,"Fulton County, GA",194,9.526,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,18:45,02:45,true,International Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,5,0,0,0.0,none,true,false
SYN-05080,30075,"Fulton County, GA",194,5.283,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,wed|thu,5,16:45,21:45,false,Domestic Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,2,2,2,100.0,full,false,true
SYN-05081,30075,"Fulton County, GA",194,5.689,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,wed|thu|fri|sat,10,12:45,22:45,false,Domestic Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,4,4,4,100.0,full,false,true
SYN-05082,30075,"Fulton County, GA",194,7.335,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:15,17:15,false,Domestic Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,5,5,5,100.0,full,false,true
SYN-05083,30075,"Fulton County, GA",194,9.081,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,09:30,17:30,false,International Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,5,5,5,100.0,full,true,true
SYN-05084,30075,"Fulton County, GA",194,8.692,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,Domestic Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,0,5,0,0.0,none,false,false
SYN-05085,30075,"Fulton County, GA",194,2.811,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:45,15:45,false,Domestic Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,5,5,5,100.0,full,false,true
SYN-05086,30075,"Fulton County, GA",194,2.806,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,06:45,14:45,false,Delta TechOps,NORTH SPRINGS STATION,7.72,park_and_ride,5,5,5,100.0,full,true,true
SYN-05087,30075,"Fulton County, GA",194,4.029,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,fri|sat|sun|mon,10,19:00,05:00,true,Other Airport Area,NORTH SPRINGS STATION,7.72,park_and_ride,4,4,4,100.0,full,true,true
SYN-05088,30075,"Fulton County, GA",194,0.788,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,thu|mon|wed|fri,4,18:00,22:00,false,North Cargo Area,NORTH SPRINGS STATION,7.72,park_and_ride,4,4,4,100.0,full,true,true
SYN-05089,30075,"Fulton County, GA",194,6.263,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,14:30,22:30,false,Delta TechOps,NORTH SPRINGS STATION,7.72,park_and_ride,5,5,5,100.0,full,true,true
