synthetic_id,home_zcta,home_county,source_atl_workers,adoption_percentile,synthetic_generation_version,schedule_model_version,destination_model_version,schedule_type,shift_family,work_days,shift_hours,shift_start_time,shift_end_time,crosses_midnight,airport_destination
SYN-05536,30518,"Gwinnett County, GA",134,1.440,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:00,21:00,false,Domestic Terminal
SYN-05537,30518,"Gwinnett County, GA",134,1.580,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,tue|wed|thu|fri,10,05:30,15:30,false,International Terminal
SYN-05538,30326,"Fulton County, GA",132,0.534,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:30,01:30,true,Domestic Terminal
SYN-05539,30326,"Fulton County, GA",132,8.649,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:15,01:15,true,International Terminal
SYN-05540,30326,"Fulton County, GA",132,3.420,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,17:15,01:15,true,Domestic Terminal
SYN-05541,30326,"Fulton County, GA",132,3.866,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,sat|sun|mon|tue,10,03:30,13:30,false,Delta TechOps
SYN-05542,30326,"Fulton County, GA",132,7.089,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,19:00,03:00,true,Domestic Terminal
SYN-05543,30326,"Fulton County, GA",132,2.739,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:15,16:15,false,South Cargo Area
SYN-05544,30326,"Fulton County, GA",132,8.695,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,tue|wed|thu|fri,10,07:00,17:00,false,International Terminal
SYN-05545,30326,"Fulton County, GA",132,7.692,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,10:00,18:00,false,Domestic Terminal
SYN-05546,30326,"Fulton County, GA",132,7.933,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,sat|sun|mon|tue,10,08:30,18:30,false,Domestic Terminal
SYN-05547,30326,"Fulton County, GA",132,8.509,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,Other Airport Area
SYN-05548,30326,"Fulton County, GA",132,3.584,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,tue|wed|thu|fri|sat,8,23:15,07:15,true,Domestic Terminal
SYN-05549,30326,"Fulton County, GA",132,3.469,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,sat|sun|mon|tue,10,06:30,16:30,false,South Cargo Area
SYN-05550,30326,"Fulton County, GA",132,4.466,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:45,15:45,false,Other Airport Area
SYN-05551,30189,"Cherokee County, GA",126,1.161,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,22:15,06:15,true,Domestic Terminal
SYN-05552,30189,"Cherokee County, GA",126,8.335,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,tue|wed|thu|fri,10,19:30,05:30,true,Domestic Terminal
SYN-05553,30189,"Cherokee County, GA",126,3.542,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,sat|sun|mon|tue|wed,8,22:15,06:15,true,Domestic Terminal
SYN-05554,30189,"Cherokee County, GA",126,7.646,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,06:00,14:00,false,North Cargo Area
SYN-05555,30189,"Cherokee County, GA",126,2.314,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:00,13:00,false,International Terminal
SYN-05556,30189,"Cherokee County, GA",126,3.838,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,sat|sun|mon|tue,10,18:00,04:00,true,South Cargo Area
SYN-05557,30189,"Cherokee County, GA",126,6.404,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:15,12:15,false,International Terminal
SYN-05558,30189,"Cherokee County, GA",126,2.855,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:00,00:00,true,Delta G.O.
SYN-05559,30189,"Cherokee County, GA",126,1.227,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,07:00,17:00,false,International Terminal
SYN-05560,30189,"Cherokee County, GA",126,3.099,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:45,12:45,false,Domestic Terminal
SYN-05561,30189,"Cherokee County, GA",126,4.645,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:15,18:15,false,Delta G.O.
SYN-05562,30189,"Cherokee County, GA",126,7.436,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,sat|sun|mon|tue,10,04:00,14:00,false,Domestic Terminal
SYN-05563,30189,"Cherokee County, GA",126,4.475,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:30,18:30,false,South Cargo Area
SYN-05564,30141,"Paulding County, GA",124,6.870,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,12:00,22:00,false,South Cargo Area
SYN-05565,30141,"Paulding County, GA",124,7.976,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,06:15,14:15,false,Domestic Terminal
SYN-05566,30141,"Paulding County, GA",124,5.542,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:00,12:00,false,South Cargo Area
SYN-05567,30141,"Paulding County, GA",124,5.064,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,tue|wed|thu|fri,10,05:15,15:15,false,Domestic Terminal
SYN-05568,30141,"Paulding County, GA",124,4.699,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,14:45,22:45,false,Domestic Terminal
SYN-05569,30141,"Paulding County, GA",124,2.986,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,15:00,23:00,false,North Cargo Area
SYN-05570,30141,"Paulding County, GA",124,9.747,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,thu|wed|tue,6,13:45,19:45,false,Domestic Terminal
SYN-05571,30141,"Paulding County, GA",124,8.626,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,fri|sat|sun|mon,10,04:00,14:00,false,Domestic Terminal
SYN-05572,30141,"Paulding County, GA",124,6.867,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:15,13:15,false,Domestic Terminal
SYN-05573,30141,"Paulding County, GA",124,0.031,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:15,15:15,false,Domestic Terminal
SYN-05574,30141,"Paulding County, GA",124,0.301,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,wed|thu|fri|sat,10,07:15,17:15,false,Domestic Terminal
SYN-05575,30141,"Paulding County, GA",124,8.586,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,mon|wed|tue|thu,6,05:45,11:45,false,South Cargo Area
SYN-05576,30519,"Gwinnett County, GA",124,9.224,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,12:45,20:45,false,Delta TechOps
SYN-05577,30519,"Gwinnett County, GA",124,5.269,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,14:30,22:30,false,International Terminal
SYN-05578,30519,"Gwinnett County, GA",124,4.703,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,23:30,07:30,true,Other Airport Area
SYN-05579,30519,"Gwinnett County, GA",124,5.013,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:00,15:00,false,Domestic Terminal
SYN-05580,30519,"Gwinnett County, GA",124,7.027,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:00,23:00,false,Delta G.O.
SYN-05581,30519,"Gwinnett County, GA",124,5.847,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:15,14:15,false,Domestic Terminal
SYN-05582,30519,"Gwinnett County, GA",124,6.936,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,13:00,21:00,false,Delta TechOps
SYN-05583,30519,"Gwinnett County, GA",124,0.489,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:00,01:00,true,Domestic Terminal
SYN-05584,30519,"Gwinnett County, GA",124,9.888,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,Domestic Terminal
SYN-05585,30519,"Gwinnett County, GA",124,5.855,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:15,14:15,false,Delta G.O.
SYN-05586,30519,"Gwinnett County, GA",124,5.846,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,03:45,11:45,false,Domestic Terminal
SYN-05587,30519,"Gwinnett County, GA",124,5.107,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,09:45,19:45,false,Delta G.O.
SYN-05588,30259,"Coweta County, GA",122,8.072,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,15:15,23:15,false,Domestic Terminal
SYN-05589,30259,"Coweta County, GA",122,1.066,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,06:00,14:00,false,International Terminal
SYN-05590,30259,"Coweta County, GA",122,1.668,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,tue|wed|thu|fri|sat,8,19:15,03:15,true,Domestic Terminal
SYN-05591,30259,"Coweta County, GA",122,5.625,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,fri|sat|sun|mon,10,09:00,19:00,false,International Terminal
SYN-05592,30259,"Coweta County, GA",122,8.502,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:30,14:30,false,Other Airport Area
SYN-05593,30259,"Coweta County, GA",122,2.627,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,tue|wed|thu|fri,10,19:00,05:00,true,Delta TechOps
SYN-05594,30259,"Coweta County, GA",122,0.618,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,mon|tue|wed|thu,10,19:00,05:00,true,Other Airport Area
SYN-05595,30259,"Coweta County, GA",122,6.292,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:15,20:15,false,North Cargo Area
SYN-05596,30259,"Coweta County, GA",122,5.648,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,thu|fri|sat|sun|mon,8,19:15,03:15,true,Rental Car Center
SYN-05597,30259,"Coweta County, GA",122,8.342,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,wed|thu|sat,6,06:00,12:00,false,Domestic Terminal
SYN-05598,30259,"Coweta County, GA",122,2.036,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:00,17:00,false,Other Airport Area
SYN-05599,30259,"Coweta County, GA",122,4.099,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:30,16:30,false,Domestic Terminal
SYN-05600,30019,"Gwinnett County, GA",121,8.445,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:45,03:45,true,Domestic Terminal
SYN-05601,30019,"Gwinnett County, GA",121,7.597,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:00,14:00,false,Domestic Terminal
SYN-05602,30019,"Gwinnett County, GA",121,3.768,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,23:45,07:45,true,South Cargo Area
SYN-05603,30019,"Gwinnett County, GA",121,9.910,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,fri|sat|sun|mon,10,12:30,22:30,false,Domestic Terminal
SYN-05604,30019,"Gwinnett County, GA",121,4.271,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,17:15,01:15,true,Delta TechOps
SYN-05605,30019,"Gwinnett County, GA",121,6.324,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,wed|sun|thu|fri,6,08:45,14:45,false,South Cargo Area
SYN-05606,30019,"Gwinnett County, GA",121,9.235,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:15,15:15,false,Domestic Terminal
SYN-05607,30019,"Gwinnett County, GA",121,2.346,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,10:45,18:45,false,Domestic Terminal
SYN-05608,30019,"Gwinnett County, GA",121,8.560,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:15,00:15,true,Delta TechOps
SYN-05609,30019,"Gwinnett County, GA",121,5.798,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,05:00,13:00,false,Rental Car Center
SYN-05610,30019,"Gwinnett County, GA",121,1.547,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:00,15:00,false,Delta G.O.
SYN-05611,30019,"Gwinnett County, GA",121,2.705,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:00,20:00,false,Domestic Terminal
SYN-05612,30046,"Gwinnett County, GA",120,4.260,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,fri|sat|sun|mon,10,06:45,16:45,false,Domestic Terminal
SYN-05613,30046,"Gwinnett County, GA",120,1.357,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,05:15,13:15,false,Delta TechOps
SYN-05614,30046,"Gwinnett County, GA",120,1.852,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:30,23:30,false,South Cargo Area
SYN-05615,30046,"Gwinnett County, GA",120,1.822,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:45,14:45,false,Domestic Terminal
SYN-05616,30046,"Gwinnett County, GA",120,0.327,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:45,15:45,false,South Cargo Area
SYN-05617,30046,"Gwinnett County, GA",120,5.406,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,sat|sun|mon|tue|wed,8,19:00,03:00,true,Domestic Terminal
SYN-05618,30046,"Gwinnett County, GA",120,3.802,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:30,15:30,false,Other Airport Area
SYN-05619,30046,"Gwinnett County, GA",120,5.829,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:30,00:30,true,Domestic Terminal
SYN-05620,30046,"Gwinnett County, GA",120,9.477,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:15,18:15,false,Delta TechOps
SYN-05621,30046,"Gwinnett County, GA",120,6.981,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,08:45,16:45,false,International Terminal
SYN-05622,30046,"Gwinnett County, GA",120,3.904,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,sun|mon|sat,5,13:30,18:30,false,Domestic Terminal
SYN-05623,30046,"Gwinnett County, GA",120,2.885,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:15,16:15,false,North Cargo Area
SYN-05624,30116,"Carroll County, GA",120,7.789,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,14:30,22:30,false,Domestic Terminal
SYN-05625,30116,"Carroll County, GA",120,0.512,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:30,19:30,false,Domestic Terminal
SYN-05626,30116,"Carroll County, GA",120,7.973,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,18:15,02:15,true,Delta G.O.
SYN-05627,30116,"Carroll County, GA",120,6.200,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:45,17:45,false,Delta G.O.
SYN-05628,30116,"Carroll County, GA",120,5.959,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,07:00,15:00,false,Domestic Terminal
SYN-05629,30116,"Carroll County, GA",120,1.340,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,mon|tue|wed|thu,10,05:30,15:30,false,Domestic Terminal
SYN-05630,30116,"Carroll County, GA",120,9.299,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:30,14:30,false,North Cargo Area
SYN-05631,30116,"Carroll County, GA",120,9.752,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,18:30,02:30,true,Domestic Terminal
SYN-05632,30116,"Carroll County, GA",120,2.642,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:15,14:15,false,International Terminal
SYN-05633,30116,"Carroll County, GA",120,5.220,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:15,12:15,false,Domestic Terminal
SYN-05634,30116,"Carroll County, GA",120,9.373,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,thu|fri|sat|sun,10,17:45,03:45,true,Delta TechOps
SYN-05635,30116,"Carroll County, GA",120,9.765,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,23:30,07:30,true,Domestic Terminal
SYN-05636,30017,"Gwinnett County, GA",117,1.613,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,wed|thu|fri|sat,10,14:30,00:30,true,Other Airport Area
SYN-05637,30017,"Gwinnett County, GA",117,9.722,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,mon|tue|wed|thu,10,21:30,07:30,true,Other Airport Area
SYN-05638,30017,"Gwinnett County, GA",117,0.377,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,06:30,14:30,false,Domestic Terminal
SYN-05639,30017,"Gwinnett County, GA",117,7.517,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:15,02:15,true,International Terminal
SYN-05640,30017,"Gwinnett County, GA",117,8.661,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,thu|fri|sat|sun|mon,8,20:15,04:15,true,South Cargo Area
SYN-05641,30017,"Gwinnett County, GA",117,7.804,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,sat|sun|mon|tue,10,04:45,14:45,false,Other Airport Area
SYN-05642,30017,"Gwinnett County, GA",117,4.518,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,overnight,tue|thu,4,22:15,02:15,true,Delta G.O.
SYN-05643,30017,"Gwinnett County, GA",117,3.627,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,07:45,15:45,false,Domestic Terminal
SYN-05644,30017,"Gwinnett County, GA",117,6.442,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,mon|tue|wed|thu,10,04:00,14:00,false,International Terminal
SYN-05645,30017,"Gwinnett County, GA",117,6.226,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,tue|wed,4,05:45,09:45,false,Other Airport Area
SYN-05646,30017,"Gwinnett County, GA",117,8.776,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,11:45,21:45,false,International Terminal
SYN-05647,30017,"Gwinnett County, GA",117,2.973,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:30,23:30,false,North Cargo Area
SYN-05648,30340,"DeKalb County, GA",117,3.943,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,17:00,01:00,true,Other Airport Area
SYN-05649,30340,"DeKalb County, GA",117,0.477,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,fri|sat|sun|mon,10,18:00,04:00,true,Other Airport Area
SYN-05650,30340,"DeKalb County, GA",117,9.980,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,07:00,17:00,false,International Terminal
SYN-05651,30340,"DeKalb County, GA",117,0.877,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,16:00,00:00,true,Domestic Terminal
SYN-05652,30340,"DeKalb County, GA",117,6.763,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,tue|wed|thu|fri,10,18:15,04:15,true,Domestic Terminal
SYN-05653,30340,"DeKalb County, GA",117,5.554,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,wed|mon|fri,5,06:15,11:15,false,North Cargo Area
SYN-05654,30340,"DeKalb County, GA",117,9.150,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:30,15:30,false,Other Airport Area
SYN-05655,30340,"DeKalb County, GA",117,1.747,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,06:00,14:00,false,South Cargo Area
SYN-05656,30340,"DeKalb County, GA",117,7.004,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,22:15,06:15,true,North Cargo Area
SYN-05657,30340,"DeKalb County, GA",117,8.982,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:45,00:45,true,Domestic Terminal
SYN-05658,30340,"DeKalb County, GA",117,4.812,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:45,13:45,false,Delta G.O.
SYN-05659,30340,"DeKalb County, GA",117,1.150,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,sat|sun|mon|tue|wed,8,20:45,04:45,true,Delta TechOps
SYN-05660,30120,"Bartow County, GA",115,8.839,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,09:45,17:45,false,Rental Car Center
SYN-05661,30120,"Bartow County, GA",115,8.951,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,11:45,19:45,false,International Terminal
SYN-05662,30120,"Bartow County, GA",115,6.620,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:15,20:15,false,Domestic Terminal
SYN-05663,30120,"Bartow County, GA",115,8.155,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:30,01:30,true,Delta G.O.
SYN-05664,30120,"Bartow County, GA",115,7.916,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,fri|sat|sun|mon,10,12:30,22:30,false,Domestic Terminal
SYN-05665,30120,"Bartow County, GA",115,2.443,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,mon|thu,6,11:00,17:00,false,North Cargo Area
SYN-05666,30120,"Bartow County, GA",115,6.582,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,06:45,16:45,false,Delta G.O.
SYN-05667,30120,"Bartow County, GA",115,1.630,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,06:15,14:15,false,Domestic Terminal
SYN-05668,30120,"Bartow County, GA",115,3.878,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,23:30,07:30,true,Domestic Terminal
SYN-05669,30120,"Bartow County, GA",115,8.529,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,fri|sat|sun|mon,10,13:30,23:30,false,Domestic Terminal
SYN-05670,30120,"Bartow County, GA",115,3.409,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,18:00,02:00,true,Domestic Terminal
SYN-05671,30120,"Bartow County, GA",115,2.098,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,tue|wed|thu|fri,10,08:30,18:30,false,Delta TechOps
SYN-05672,30281,"Clayton County, GA",115,6.916,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,Delta TechOps
SYN-05673,30281,"Clayton County, GA",115,0.577,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,overnight,mon|sat|tue,4,22:15,02:15,true,Domestic Terminal
SYN-05674,30281,"Clayton County, GA",115,9.580,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,15:15,23:15,false,Other Airport Area
SYN-05675,30281,"Clayton County, GA",115,2.934,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:00,01:00,true,South Cargo Area
SYN-05676,30281,"Clayton County, GA",115,6.743,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:45,13:45,false,Delta TechOps
